Maskapai,Tanggal,Waktu Berangkat,Waktu Datang,Durasi,Transit,Harga Tiket
"Philippine Airlines, ANA + Operated by Star Flyer",2025-11-01,1:20 AM,6:55 PM (2025-11-01),15 hr 35 min,2 stops,"IDR 26,206,000"
"Philippine Airlines, JAL",2025-11-01,1:20 AM,6:30 PM (2025-11-01),15 hr 10 min,2 stops,"IDR 27,166,400"
"Philippine Airlines, JAL",2025-11-01,1:20 AM,7:00 PM (2025-11-01),15 hr 40 min,2 stops,"IDR 27,166,400"
"Philippine Airlines, JAL",2025-11-01,1:20 AM,7:50 PM (2025-11-01),16 hr 30 min,2 stops,"IDR 27,166,400"
"Singapore Airlines, Asiana Airlines",2025-11-01,6:10 PM,11:20 AM +1 (2025-11-02),15 hr 10 min,2 stops,"IDR 28,046,700"
China Southern,2025-11-01,1:15 PM,1:15 PM +1 (2025-11-02),22 hr,2 stops,"IDR 28,471,600"
ANA,2025-11-01,9:45 PM,6:50 AM +1 (2025-11-02),7 hr 5 min,Nonstop,"IDR 31,400,900"
"Garuda Indonesia, Singapore Airlines + ANA",2025-11-01,5:50 AM,9:40 PM (2025-11-01),13 hr 50 min,1 stop,"IDR 31,838,200"
"Garuda Indonesia, Singapore Airlines + ANA",2025-11-01,5:50 AM,6:20 AM +1 (2025-11-02),22 hr 30 min,1 stop,"IDR 31,838,200"
"Singapore Airlines, ANA",2025-11-01,5:25 AM,6:25 PM (2025-11-01),11 hr,1 stop,"IDR 31,854,700"
Singapore Airlines + ANA,2025-11-01,5:25 AM,7:30 AM +1 (2025-11-02),24 hr 5 min,1 stop,"IDR 31,854,700"
"Garuda Indonesia, Cathay Pacific, China Southern",2025-11-01,1:00 PM,1:35 PM +2 (2025-11-03),46 hr 35 min,3 stops,"IDR 32,597,100"
"Garuda Indonesia, Cathay Pacific, China Southern",2025-11-01,1:00 PM,1:35 PM +2 (2025-11-03),46 hr 35 min,3 stops,"IDR 32,597,100"
"Garuda Indonesia, Cathay Pacific, China Southern",2025-11-01,1:00 PM,8:00 PM +2 (2025-11-03),53 hr,3 stops,"IDR 32,597,100"
"XiamenAir, ANA",2025-11-01,11:30 PM,5:25 PM +1 (2025-11-02),15 hr 55 min,2 stops,"IDR 33,549,200"
"Garuda Indonesia, Cathay Pacific + JAL",2025-11-01,1:00 PM,8:20 PM +1 (2025-11-02),29 hr 20 min,2 stops,"IDR 39,807,200"
"Garuda Indonesia, Cathay Pacific",2025-11-01,1:00 PM,9:15 PM +1 (2025-11-02),30 hr 15 min,2 stops,"IDR 39,807,200"
"Garuda Indonesia, Cathay Pacific + JAL",2025-11-01,1:00 PM,6:30 AM +2 (2025-11-03),39 hr 30 min,2 stops,"IDR 39,807,200"
"Garuda Indonesia, Cathay Pacific",2025-11-01,1:00 PM,1:10 PM +2 (2025-11-03),46 hr 10 min,2 stops,"IDR 39,807,200"
"Garuda Indonesia, Cathay Pacific",2025-11-01,1:00 PM,2:10 PM +2 (2025-11-03),47 hr 10 min,2 stops,"IDR 39,807,200"
"Garuda Indonesia, Cathay Pacific",2025-11-01,1:00 PM,3:35 PM +2 (2025-11-03),48 hr 35 min,2 stops,"IDR 39,807,200"
"Cathay Pacific, ANA",2025-11-01,2:30 PM,9:35 AM +1 (2025-11-02),17 hr 5 min,2 stops,"IDR 39,871,700"
"Garuda Indonesia, Cathay Pacific",2025-11-01,11:50 PM,8:20 PM +1 (2025-11-02),18 hr 30 min,1 stop,"IDR 40,285,800"
"Cathay Pacific, China Airlines",2025-11-01,12:15 AM,4:50 PM (2025-11-01),14 hr 35 min,2 stops,"IDR 40,311,600"
"Cathay Pacific, EVA Air",2025-11-01,12:15 AM,7:20 PM (2025-11-01),17 hr 5 min,2 stops,"IDR 40,658,600"
"Cathay Pacific, China Airlines",2025-11-01,12:15 AM,8:30 PM (2025-11-01),18 hr 15 min,2 stops,"IDR 40,834,500"
"Cathay Pacific, China Airlines",2025-11-01,12:15 AM,8:30 PM (2025-11-01),18 hr 15 min,2 stops,"IDR 40,834,500"
"Cathay Pacific, China Airlines",2025-11-01,12:15 AM,8:30 PM (2025-11-01),18 hr 15 min,2 stops,"IDR 40,875,900"
"Cathay Pacific, China Airlines",2025-11-01,12:15 AM,8:30 PM (2025-11-01),18 hr 15 min,2 stops,"IDR 40,875,900"
"THAI, ANA",2025-11-01,7:05 PM,11:55 AM +1 (2025-11-02),14 hr 50 min,2 stops,"IDR 42,836,400"
"Garuda Indonesia, Cathay Pacific + JAL",2025-11-01,1:00 PM,6:30 AM +2 (2025-11-03),39 hr 30 min,3 stops,"IDR 43,802,080"
"Garuda Indonesia, Cathay Pacific + JAL",2025-11-01,5:30 PM,6:30 AM +2 (2025-11-03),35 hr,2 stops,"IDR 43,818,500"
"Garuda Indonesia, Cathay Pacific",2025-11-01,5:30 PM,1:10 PM +2 (2025-11-03),41 hr 40 min,2 stops,"IDR 43,818,500"
"Garuda Indonesia, Cathay Pacific",2025-11-01,5:30 PM,2:10 PM +2 (2025-11-03),42 hr 40 min,2 stops,"IDR 43,818,500"
"Garuda Indonesia, Cathay Pacific, JAL",2025-11-01,5:30 PM,3:20 PM +2 (2025-11-03),43 hr 50 min,2 stops,"IDR 43,818,500"
"Garuda Indonesia, Cathay Pacific",2025-11-01,5:30 PM,3:35 PM +2 (2025-11-03),44 hr 5 min,2 stops,"IDR 43,818,500"
"Garuda Indonesia, Cathay Pacific",2025-11-01,5:30 PM,8:20 PM +2 (2025-11-03),48 hr 50 min,2 stops,"IDR 43,818,500"
"Cathay Pacific, ANA + JAL + Operated by Star Flyer",2025-11-01,12:15 AM,3:25 PM (2025-11-01),13 hr 10 min,2 stops,"IDR 43,870,700"
"Garuda Indonesia, Cathay Pacific",2025-11-01,5:30 PM,4:50 PM +2 (2025-11-03),45 hr 20 min,3 stops,"IDR 44,091,600"
"Garuda Indonesia, Cathay Pacific",2025-11-01,1:00 PM,6:30 AM +2 (2025-11-03),39 hr 30 min,3 stops,"IDR 44,486,600"
"Garuda Indonesia, Cathay Pacific",2025-11-01,1:00 PM,6:30 AM +2 (2025-11-03),39 hr 30 min,3 stops,"IDR 44,486,600"
"Garuda Indonesia, Cathay Pacific",2025-11-01,1:00 PM,6:30 AM +2 (2025-11-03),39 hr 30 min,3 stops,"IDR 44,486,600"
"Garuda Indonesia, Cathay Pacific",2025-11-01,1:00 PM,6:30 AM +2 (2025-11-03),39 hr 30 min,3 stops,"IDR 44,486,600"
"THAI, JAL + ANA",2025-11-01,7:05 PM,11:40 AM +1 (2025-11-02),14 hr 35 min,2 stops,"IDR 46,887,700"
"Garuda Indonesia, Cathay Pacific",2025-11-01,5:30 PM,6:30 AM +2 (2025-11-03),35 hr,3 stops,"IDR 48,580,900"
"Garuda Indonesia, China Airlines, Cathay Pacific",2025-11-01,5:30 PM,4:50 PM +2 (2025-11-03),45 hr 20 min,2 stops,"IDR 61,490,600"
"Garuda Indonesia, Philippine Airlines, Cathay Pacific",2025-11-01,5:30 PM,4:50 PM +1 (2025-11-02),21 hr 20 min,3 stops,"IDR 61,864,000"
"Garuda Indonesia, Cathay Pacific",2025-11-01,5:30 PM,8:20 PM +2 (2025-11-03),48 hr 50 min,2 stops,"IDR 65,551,600"
"Garuda Indonesia, Cathay Pacific",2025-11-01,5:30 PM,4:50 PM +2 (2025-11-03),45 hr 20 min,3 stops,"IDR 65,824,700"
"Garuda Indonesia, Philippine Airlines, Cathay Pacific",2025-11-01,5:30 PM,8:20 PM +1 (2025-11-02),24 hr 50 min,3 stops,"IDR 71,072,300"
"Garuda Indonesia, Philippine Airlines, JAL + Cathay Pacific",2025-11-01,5:30 PM,8:25 PM +1 (2025-11-02),24 hr 55 min,3 stops,"IDR 71,072,300"
"Garuda Indonesia, Philippine Airlines, Cathay Pacific",2025-11-01,5:30 PM,9:15 PM +1 (2025-11-02),25 hr 45 min,3 stops,"IDR 71,072,300"
"Garuda Indonesia, Philippine Airlines, Cathay Pacific",2025-11-01,5:30 PM,8:20 PM +1 (2025-11-02),24 hr 50 min,3 stops,"IDR 71,374,700"
"Garuda Indonesia, Philippine Airlines, Cathay Pacific",2025-11-01,5:30 PM,9:15 PM +1 (2025-11-02),25 hr 45 min,3 stops,"IDR 71,374,700"
"Garuda Indonesia, Philippine Airlines, Cathay Pacific",2025-11-01,5:30 PM,9:15 PM +1 (2025-11-02),25 hr 45 min,3 stops,"IDR 71,374,700"
"Shandong, Air China + Operated by Dalian Airlines",2025-11-01,12:25 AM,7:50 PM (2025-11-01),17 hr 25 min,2 stops,Price unavailable
Air China,2025-11-01,1:45 AM,4:20 PM (2025-11-01),12 hr 35 min,1 stop,Price unavailable
Air China,2025-11-01,1:45 AM,7:00 PM (2025-11-01),15 hr 15 min,1 stop,Price unavailable
Air China,2025-11-01,1:45 AM,7:50 PM (2025-11-01),16 hr 5 min,1 stop,Price unavailable
Air China,2025-11-01,1:45 AM,9:30 PM (2025-11-01),17 hr 45 min,1 stop,Price unavailable
Air China,2025-11-01,1:45 AM,1:40 PM +1 (2025-11-02),33 hr 55 min,1 stop,Price unavailable
Malaysia Airlines,2025-11-01,4:25 AM,5:30 PM (2025-11-01),11 hr 5 min,1 stop,Price unavailable
Malaysia Airlines,2025-11-01,4:25 AM,7:15 AM +1 (2025-11-02),24 hr 50 min,1 stop,Price unavailable
Singapore Airlines,2025-11-01,5:25 AM,6:20 AM +1 (2025-11-02),22 hr 55 min,1 stop,Price unavailable
Singapore Airlines,2025-11-01,8:40 AM,6:20 AM +1 (2025-11-02),19 hr 40 min,1 stop,Price unavailable
Singapore Airlines,2025-11-01,8:40 AM,7:30 AM +1 (2025-11-02),20 hr 50 min,1 stop,Price unavailable
Singapore Airlines,2025-11-01,9:30 AM,6:20 AM +1 (2025-11-02),18 hr 50 min,1 stop,Price unavailable
Singapore Airlines,2025-11-01,9:30 AM,7:30 AM +1 (2025-11-02),20 hr,1 stop,Price unavailable
Malaysia Airlines,2025-11-01,9:40 AM,7:15 AM +1 (2025-11-02),19 hr 35 min,1 stop,Price unavailable
Singapore Airlines,2025-11-01,11:10 AM,6:20 AM +1 (2025-11-02),17 hr 10 min,1 stop,Price unavailable
Malaysia Airlines,2025-11-01,11:10 AM,7:15 AM +1 (2025-11-02),18 hr 5 min,1 stop,Price unavailable
Singapore Airlines,2025-11-01,11:10 AM,7:30 AM +1 (2025-11-02),18 hr 20 min,1 stop,Price unavailable
Malaysia Airlines,2025-11-01,11:10 AM,5:30 PM +1 (2025-11-02),28 hr 20 min,1 stop,Price unavailable
"Garuda Indonesia, Vietnam Airlines",2025-11-01,11:30 AM,7:45 AM +1 (2025-11-02),18 hr 15 min,2 stops,Price unavailable
Malaysia Airlines,2025-11-01,12:15 PM,7:15 AM +1 (2025-11-02),17 hr,1 stop,Price unavailable
Malaysia Airlines,2025-11-01,12:15 PM,5:30 PM +1 (2025-11-02),27 hr 15 min,1 stop,Price unavailable
Vietnam Airlines,2025-11-01,2:40 PM,7:00 AM +1 (2025-11-02),14 hr 20 min,2 stops,Price unavailable
"Vietnam Airlines, ANA",2025-11-01,2:40 PM,7:00 AM +1 (2025-11-02),14 hr 20 min,1 stop,Price unavailable
Vietnam Airlines,2025-11-01,2:40 PM,7:35 AM +1 (2025-11-02),14 hr 55 min,2 stops,Price unavailable
Vietnam Airlines,2025-11-01,2:40 PM,7:45 AM +1 (2025-11-02),15 hr 5 min,1 stop,Price unavailable
Vietnam Airlines,2025-11-01,2:40 PM,3:05 PM +1 (2025-11-02),22 hr 25 min,2 stops,Price unavailable
Vietnam Airlines,2025-11-01,2:40 PM,3:05 PM +1 (2025-11-02),22 hr 25 min,2 stops,Price unavailable
Vietnam Airlines,2025-11-01,2:40 PM,3:05 PM +1 (2025-11-02),22 hr 25 min,2 stops,Price unavailable
Vietnam Airlines,2025-11-01,2:40 PM,3:05 PM +1 (2025-11-02),22 hr 25 min,2 stops,Price unavailable
Vietnam Airlines,2025-11-01,2:40 PM,3:05 PM +1 (2025-11-02),22 hr 25 min,2 stops,Price unavailable
Malaysia Airlines,2025-11-01,3:40 PM,7:15 AM +1 (2025-11-02),13 hr 35 min,1 stop,Price unavailable
"Garuda Indonesia, Vietnam Airlines",2025-11-01,3:40 PM,7:45 AM +1 (2025-11-02),14 hr 5 min,2 stops,Price unavailable
Malaysia Airlines,2025-11-01,3:40 PM,5:30 PM +1 (2025-11-02),23 hr 50 min,1 stop,Price unavailable
Singapore Airlines,2025-11-01,5:00 PM,3:35 PM +1 (2025-11-02),20 hr 35 min,1 stop,Price unavailable
Singapore Airlines,2025-11-01,5:00 PM,9:40 PM +1 (2025-11-02),26 hr 40 min,1 stop,Price unavailable
Singapore Airlines,2025-11-01,6:10 PM,3:35 PM +1 (2025-11-02),19 hr 25 min,1 stop,Price unavailable
Singapore Airlines,2025-11-01,6:10 PM,9:40 PM +1 (2025-11-02),25 hr 30 min,1 stop,Price unavailable
Malaysia Airlines,2025-11-01,6:25 PM,7:15 AM +1 (2025-11-02),10 hr 50 min,1 stop,Price unavailable
Malaysia Airlines,2025-11-01,6:25 PM,5:30 PM +1 (2025-11-02),21 hr 5 min,1 stop,Price unavailable
Singapore Airlines,2025-11-01,7:00 PM,3:35 PM +1 (2025-11-02),18 hr 35 min,1 stop,Price unavailable
Singapore Airlines,2025-11-01,7:00 PM,9:40 PM +1 (2025-11-02),24 hr 40 min,1 stop,Price unavailable
Malaysia Airlines,2025-11-01,7:55 PM,5:30 PM +1 (2025-11-02),19 hr 35 min,1 stop,Price unavailable
Singapore Airlines,2025-11-01,8:20 PM,3:35 PM +1 (2025-11-02),17 hr 15 min,1 stop,Price unavailable
Scoot,2025-11-02,9:35 AM,7:10 AM +1 (2025-11-03),19 hr 35 min,1 stop,"IDR 3,092,740"
Scoot,2025-11-02,8:10 PM,10:40 AM +1 (2025-11-03),12 hr 30 min,2 stops,"IDR 3,367,094"
XiamenAir,2025-11-02,11:30 PM,1:45 PM +1 (2025-11-03),12 hr 15 min,1 stop,"IDR 4,741,600"
ANA,2025-11-02,6:20 AM,3:40 PM (2025-11-02),7 hr 20 min,Nonstop,"IDR 7,446,900"
Scoot,2025-11-02,10:10 PM,10:40 AM +2 (2025-11-04),34 hr 30 min,2 stops,"IDR 2,607,094"
Scoot,2025-11-02,10:10 PM,7:10 AM +2 (2025-11-04),31 hr,1 stop,"IDR 3,092,740"
Scoot,2025-11-02,9:35 AM,10:40 AM +1 (2025-11-03),23 hr 5 min,2 stops,"IDR 3,367,094"
Scoot,2025-11-02,11:20 AM,10:40 AM +1 (2025-11-03),21 hr 20 min,2 stops,"IDR 3,367,094"
Scoot,2025-11-02,11:20 AM,7:10 AM +1 (2025-11-03),17 hr 50 min,1 stop,"IDR 3,687,740"
XiamenAir,2025-11-02,7:05 AM,1:40 PM +1 (2025-11-03),28 hr 35 min,1 stop,"IDR 4,114,600"
Vietjet,2025-11-02,1:30 PM,7:35 AM +1 (2025-11-03),16 hr 5 min,1 stop,"IDR 4,195,468"
Batik Air,2025-11-02,9:15 AM,8:25 AM +1 (2025-11-03),21 hr 10 min,1 stop,"IDR 4,287,900"
Batik Air,2025-11-02,5:15 AM,8:25 AM +1 (2025-11-03),25 hr 10 min,1 stop,"IDR 4,371,000"
Batik Air,2025-11-02,12:30 PM,8:25 AM +1 (2025-11-03),17 hr 55 min,1 stop,"IDR 4,487,900"
Batik Air,2025-11-02,4:45 PM,8:25 AM +1 (2025-11-03),13 hr 40 min,1 stop,"IDR 4,487,900"
SriLankan,2025-11-02,2:25 PM,8:10 AM +2 (2025-11-04),39 hr 45 min,1 stop,"IDR 4,677,000"
"Indonesia AirAsia, Thai AirAsia X",2025-11-02,12:10 PM,8:00 AM +1 (2025-11-03),17 hr 50 min,1 stop,"IDR 4,833,889"
Cebu Pacific,2025-11-02,11:25 PM,6:00 PM +1 (2025-11-03),16 hr 35 min,1 stop,"IDR 4,872,167"
Scoot,2025-11-02,9:35 AM,6:00 PM +1 (2025-11-03),30 hr 25 min,2 stops,"IDR 4,882,740"
Scoot,2025-11-02,10:10 PM,6:00 PM +1 (2025-11-03),17 hr 50 min,2 stops,"IDR 4,882,740"
"Indonesia AirAsia, Thai AirAsia X",2025-11-02,2:35 PM,8:00 AM +1 (2025-11-03),15 hr 25 min,1 stop,"IDR 4,993,889"
Batik Air,2025-11-02,2:00 PM,8:25 AM +1 (2025-11-03),16 hr 25 min,2 stops,"IDR 5,168,550"
"Indonesia AirAsia, AirAsia X",2025-11-02,5:05 AM,10:40 PM (2025-11-02),15 hr 35 min,1 stop,"IDR 5,185,684"
"AirAsia, AirAsia X",2025-11-02,8:30 AM,10:40 PM (2025-11-02),12 hr 10 min,1 stop,"IDR 5,185,684"
"Indonesia AirAsia, AirAsia X",2025-11-02,10:15 AM,10:40 PM (2025-11-02),10 hr 25 min,1 stop,"IDR 5,185,684"
"AirAsia, AirAsia X",2025-11-02,9:15 PM,10:40 PM +1 (2025-11-03),23 hr 25 min,1 stop,"IDR 5,257,684"
"Indonesia AirAsia, AirAsia X",2025-11-02,6:35 AM,10:40 PM (2025-11-02),14 hr 5 min,1 stop,"IDR 5,385,684"
Batik Air,2025-11-02,10:00 AM,8:25 AM +1 (2025-11-03),20 hr 25 min,2 stops,"IDR 5,411,550"
XiamenAir,2025-11-02,1:35 PM,1:45 PM +1 (2025-11-03),22 hr 10 min,1 stop,"IDR 5,473,600"
Batik Air,2025-11-02,10:00 AM,8:25 AM +1 (2025-11-03),20 hr 25 min,2 stops,"IDR 5,520,550"
Scoot,2025-11-02,11:20 AM,6:00 PM +1 (2025-11-03),28 hr 40 min,2 stops,"IDR 5,532,740"
Scoot,2025-11-02,8:10 PM,6:00 PM +1 (2025-11-03),19 hr 50 min,2 stops,"IDR 5,532,740"
China Eastern,2025-11-02,11:45 PM,12:50 PM +1 (2025-11-03),11 hr 5 min,1 stop,"IDR 5,673,000"
"China Eastern, Shanghai Airlines",2025-11-02,11:45 PM,3:50 PM +1 (2025-11-03),14 hr 5 min,1 stop,"IDR 5,673,000"
China Eastern,2025-11-02,11:45 PM,3:55 PM +1 (2025-11-03),14 hr 10 min,1 stop,"IDR 5,673,000"
"Indonesia AirAsia, Thai AirAsia X",2025-11-02,12:10 PM,10:45 AM +1 (2025-11-03),20 hr 35 min,1 stop,"IDR 5,858,121"
Philippine Airlines + ANA,2025-11-02,1:20 AM,2:10 PM (2025-11-02),10 hr 50 min,1 stop,"IDR 5,950,000"
Philippine Airlines + ANA,2025-11-02,1:20 AM,12:20 AM +1 (2025-11-03),21 hr,1 stop,"IDR 5,950,000"
THAI,2025-11-02,1:05 PM,6:20 AM +1 (2025-11-03),15 hr 15 min,1 stop,"IDR 5,979,300"
THAI,2025-11-02,1:05 PM,7:40 AM +1 (2025-11-03),16 hr 35 min,1 stop,"IDR 5,979,300"
THAI,2025-11-02,7:05 PM,7:40 AM +1 (2025-11-03),10 hr 35 min,1 stop,"IDR 5,979,300"
THAI,2025-11-02,7:05 PM,3:50 PM +1 (2025-11-03),18 hr 45 min,1 stop,"IDR 5,979,300"
"Indonesia AirAsia, Thai AirAsia X",2025-11-02,2:35 PM,10:45 AM +1 (2025-11-03),18 hr 10 min,1 stop,"IDR 6,018,121"
Thai Lion Air,2025-11-02,6:30 AM,4:15 PM +2 (2025-11-04),55 hr 45 min,2 stops,"IDR 6,261,100"
THAI,2025-11-02,1:05 PM,3:50 PM +1 (2025-11-03),24 hr 45 min,1 stop,"IDR 6,371,400"
Vietjet,2025-11-02,2:00 PM,8:00 AM +1 (2025-11-03),16 hr,1 stop,"IDR 6,755,217"
"Indonesia AirAsia, Thai AirAsia",2025-11-02,2:35 PM,12:30 PM +1 (2025-11-03),19 hr 55 min,2 stops,"IDR 6,783,237"
THAI,2025-11-02,1:05 PM,6:55 AM +1 (2025-11-03),15 hr 50 min,1 stop,"IDR 6,828,300"
China Airlines,2025-11-02,2:40 PM,6:30 PM +1 (2025-11-03),25 hr 50 min,1 stop,"IDR 6,832,800"
China Eastern,2025-11-02,11:45 PM,12:00 PM +1 (2025-11-03),10 hr 15 min,1 stop,"IDR 6,895,000"
"Garuda Indonesia, Jeju Air",2025-11-02,11:30 PM,1:00 PM +1 (2025-11-03),11 hr 30 min,1 stop,"IDR 7,229,400"
"Garuda Indonesia, Jeju Air",2025-11-02,11:30 PM,2:30 PM +1 (2025-11-03),13 hr,1 stop,"IDR 7,229,400"
"Shandong, XiamenAir",2025-11-02,12:25 AM,1:45 PM (2025-11-02),11 hr 20 min,1 stop,"IDR 7,297,700"
Singapore Airlines,2025-11-02,8:20 PM,7:30 AM +2 (2025-11-04),33 hr 10 min,1 stop,"IDR 7,469,300"
"Cathay Pacific, ANA + Operated by Air Japan",2025-11-02,12:15 AM,7:15 PM (2025-11-02),17 hr,1 stop,"IDR 7,526,000"
"Cathay Pacific, ANA + Operated by Air Japan",2025-11-02,2:30 PM,3:10 PM +1 (2025-11-03),22 hr 40 min,1 stop,"IDR 7,526,000"
"Garuda Indonesia, ANA + Operated by Air Japan",2025-11-02,11:30 AM,2:30 PM +1 (2025-11-03),25 hr,1 stop,"IDR 7,573,200"
"Garuda Indonesia, ANA + Operated by Air Japan",2025-11-02,3:40 PM,2:30 PM +1 (2025-11-03),20 hr 50 min,1 stop,"IDR 7,573,200"
"Garuda Indonesia, ANA + Operated by Air Japan",2025-11-02,5:35 PM,2:30 PM +1 (2025-11-03),18 hr 55 min,1 stop,"IDR 7,573,200"
"Garuda Indonesia, ANA + Operated by Air Japan",2025-11-02,6:55 PM,2:30 PM +1 (2025-11-03),17 hr 35 min,1 stop,"IDR 7,573,200"
ANA,2025-11-02,7:15 AM,4:25 PM (2025-11-02),7 hr 10 min,Nonstop,"IDR 7,796,900"
China Southern,2025-11-02,9:05 AM,1:20 PM +1 (2025-11-03),26 hr 15 min,1 stop,"IDR 7,846,900"
China Southern,2025-11-02,1:15 PM,1:20 PM +1 (2025-11-03),22 hr 5 min,1 stop,"IDR 7,846,900"
China Southern,2025-11-02,1:15 PM,1:35 PM +1 (2025-11-03),22 hr 20 min,1 stop,"IDR 7,846,900"
China Southern,2025-11-02,1:15 PM,8:00 PM +1 (2025-11-03),28 hr 45 min,1 stop,"IDR 7,846,900"
THAI,2025-11-02,7:05 PM,10:30 PM +1 (2025-11-03),25 hr 25 min,1 stop,"IDR 7,871,400"
Singapore Airlines + ANA,2025-11-02,5:25 AM,5:05 PM (2025-11-02),9 hr 40 min,1 stop,"IDR 7,983,200"
Singapore Airlines,2025-11-02,2:15 PM,7:30 AM +1 (2025-11-03),15 hr 15 min,1 stop,"IDR 7,983,200"
Singapore Airlines,2025-11-02,5:00 PM,7:30 AM +1 (2025-11-03),12 hr 30 min,1 stop,"IDR 7,983,200"
Singapore Airlines,2025-11-02,6:10 PM,7:30 AM +1 (2025-11-03),11 hr 20 min,1 stop,"IDR 7,983,200"
Singapore Airlines,2025-11-02,7:00 PM,7:30 AM +1 (2025-11-03),10 hr 30 min,1 stop,"IDR 7,983,200"
Singapore Airlines,2025-11-02,8:20 PM,7:30 AM +1 (2025-11-03),9 hr 10 min,1 stop,"IDR 7,983,200"
"XiamenAir, Asiana Airlines + ANA",2025-11-02,7:05 AM,11:25 PM (2025-11-02),14 hr 20 min,2 stops,"IDR 8,166,100"
Philippine Airlines,2025-11-02,1:20 AM,12:55 PM (2025-11-02),9 hr 35 min,1 stop,"IDR 8,318,000"
Cathay Pacific,2025-11-02,12:15 AM,1:10 PM (2025-11-02),10 hr 55 min,1 stop,"IDR 8,330,500"
Cathay Pacific + JAL,2025-11-02,12:15 AM,1:45 PM (2025-11-02),11 hr 30 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-11-02,12:15 AM,2:10 PM (2025-11-02),11 hr 55 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-11-02,12:15 AM,3:35 PM (2025-11-02),13 hr 20 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-11-02,12:15 AM,8:20 PM (2025-11-02),18 hr 5 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-11-02,12:15 AM,9:15 PM (2025-11-02),19 hr,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-11-02,12:15 AM,6:30 AM +1 (2025-11-03),28 hr 15 min,1 stop,"IDR 8,330,500"
Cathay Pacific + JAL,2025-11-02,8:10 AM,8:20 PM (2025-11-02),10 hr 10 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-11-02,8:10 AM,9:15 PM (2025-11-02),11 hr 5 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-11-02,8:10 AM,6:30 AM +1 (2025-11-03),20 hr 20 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-11-02,8:10 AM,1:10 PM +1 (2025-11-03),27 hr,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-11-02,8:10 AM,1:45 PM +1 (2025-11-03),27 hr 35 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-11-02,8:10 AM,2:10 PM +1 (2025-11-03),28 hr,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-11-02,8:10 AM,3:35 PM +1 (2025-11-03),29 hr 25 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-11-02,2:30 PM,6:30 AM +1 (2025-11-03),14 hr,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-11-02,2:30 PM,1:10 PM +1 (2025-11-03),20 hr 40 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-11-02,2:30 PM,2:10 PM +1 (2025-11-03),21 hr 40 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-11-02,2:30 PM,3:35 PM +1 (2025-11-03),23 hr 5 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-11-02,2:30 PM,8:20 PM +1 (2025-11-03),27 hr 50 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-11-02,2:30 PM,9:15 PM +1 (2025-11-03),28 hr 45 min,1 stop,"IDR 8,330,500"
"Shandong, China Southern",2025-11-02,12:25 AM,8:00 PM (2025-11-02),17 hr 35 min,2 stops,"IDR 8,541,100"
Cathay Pacific,2025-11-02,12:15 AM,4:50 PM (2025-11-02),14 hr 35 min,2 stops,"IDR 8,603,600"
Cathay Pacific,2025-11-02,2:30 PM,4:50 PM +1 (2025-11-03),24 hr 20 min,2 stops,"IDR 8,603,600"
Cathay Pacific,2025-11-02,12:15 AM,4:50 PM (2025-11-02),14 hr 35 min,2 stops,"IDR 8,926,000"
Cathay Pacific,2025-11-02,12:15 AM,4:50 PM (2025-11-02),14 hr 35 min,2 stops,"IDR 8,926,000"
Cathay Pacific,2025-11-02,12:15 AM,4:50 PM (2025-11-02),14 hr 35 min,2 stops,"IDR 8,926,000"
China Airlines,2025-11-02,2:40 PM,4:35 PM +1 (2025-11-03),23 hr 55 min,1 stop,"IDR 9,216,800"
Royal Brunei,2025-11-02,1:15 PM,7:30 AM +1 (2025-11-03),16 hr 15 min,1 stop,"IDR 9,247,400"
"XiamenAir, JAL",2025-11-02,7:05 AM,11:05 PM (2025-11-02),14 hr,2 stops,"IDR 9,426,700"
China Airlines,2025-11-02,2:40 PM,1:30 PM +1 (2025-11-03),20 hr 50 min,1 stop,"IDR 9,467,800"
"Garuda Indonesia, Jeju Air",2025-11-02,5:30 PM,2:30 PM +1 (2025-11-03),19 hr,2 stops,"IDR 9,845,400"
"Garuda Indonesia, Jeju Air",2025-11-02,5:30 PM,10:35 AM +2 (2025-11-04),39 hr 5 min,2 stops,"IDR 9,845,400"
"Garuda Indonesia, Jeju Air",2025-11-02,5:30 PM,5:15 PM +2 (2025-11-04),45 hr 45 min,2 stops,"IDR 9,845,400"
