Maskapai,Tanggal,Waktu Berangkat,Waktu Datang,Durasi,Transit,Harga Tiket
Cathay Pacific,2025-12-11,12:15 AM,8:20 PM (2025-12-11),18 hr 5 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-12-11,12:15 AM,9:15 PM (2025-12-11),19 hr,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-12-11,8:10 AM,8:20 PM (2025-12-11),10 hr 10 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-12-11,8:10 AM,9:15 PM (2025-12-11),11 hr 5 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-12-11,8:10 AM,6:30 AM +1 (2025-12-12),20 hr 20 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-12-11,8:10 AM,1:10 PM +1 (2025-12-12),27 hr,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-12-11,8:10 AM,1:45 PM +1 (2025-12-12),27 hr 35 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-12-11,8:10 AM,2:10 PM +1 (2025-12-12),28 hr,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-12-11,8:10 AM,3:35 PM +1 (2025-12-12),29 hr 25 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-12-11,2:30 PM,3:35 PM +1 (2025-12-12),23 hr 5 min,1 stop,"IDR 8,330,500"
EVA Air + ANA,2025-12-11,2:35 PM,11:00 AM +1 (2025-12-12),18 hr 25 min,1 stop,"IDR 8,356,400"
EVA Air,2025-12-11,2:35 PM,8:20 PM +1 (2025-12-12),27 hr 45 min,1 stop,"IDR 8,356,400"
Scoot,2025-12-11,9:35 AM,10:40 AM +1 (2025-12-12),23 hr 5 min,2 stops,"IDR 8,357,610"
Scoot,2025-12-11,11:20 AM,10:40 AM +1 (2025-12-12),21 hr 20 min,2 stops,"IDR 8,357,610"
Scoot,2025-12-11,8:10 PM,10:40 AM +1 (2025-12-12),12 hr 30 min,2 stops,"IDR 8,357,610"
Scoot,2025-12-11,10:10 PM,10:40 AM +2 (2025-12-13),34 hr 30 min,2 stops,"IDR 8,357,610"
"Asiana Airlines, Korean Air",2025-12-11,10:30 PM,12:25 PM +1 (2025-12-12),11 hr 55 min,1 stop,"IDR 8,524,900"
"Garuda Indonesia, Asiana Airlines + Korean Air",2025-12-11,11:30 PM,5:55 PM +1 (2025-12-12),16 hr 25 min,1 stop,"IDR 8,524,900"
"Garuda Indonesia, Korean Air",2025-12-11,11:30 PM,9:05 PM +1 (2025-12-12),19 hr 35 min,1 stop,"IDR 8,524,900"
"Garuda Indonesia, Asiana Airlines + Korean Air",2025-12-11,11:30 PM,11:25 PM +1 (2025-12-12),21 hr 55 min,1 stop,"IDR 8,524,900"
Cathay Pacific,2025-12-11,12:15 AM,4:50 PM (2025-12-11),14 hr 35 min,2 stops,"IDR 8,603,600"
"Philippine Airlines, ANA",2025-12-11,1:20 AM,3:05 PM (2025-12-11),11 hr 45 min,1 stop,"IDR 8,655,000"
"Philippine Airlines, ANA",2025-12-11,1:20 AM,8:00 PM (2025-12-11),16 hr 40 min,1 stop,"IDR 8,655,000"
"Garuda Indonesia, Asiana Airlines + Korean Air",2025-12-11,11:30 PM,5:50 PM +1 (2025-12-12),16 hr 20 min,1 stop,"IDR 8,690,600"
"Garuda Indonesia, Korean Air",2025-12-11,11:30 PM,6:35 PM +1 (2025-12-12),17 hr 5 min,1 stop,"IDR 8,690,600"
"Garuda Indonesia, Korean Air",2025-12-11,11:30 PM,9:35 PM +1 (2025-12-12),20 hr 5 min,1 stop,"IDR 8,690,600"
"Garuda Indonesia, Asiana Airlines + Korean Air",2025-12-11,11:30 PM,9:45 PM +1 (2025-12-12),20 hr 15 min,1 stop,"IDR 8,690,600"
Cathay Pacific,2025-12-11,12:15 AM,4:50 PM (2025-12-11),14 hr 35 min,2 stops,"IDR 8,926,000"
Cathay Pacific,2025-12-11,12:15 AM,4:50 PM (2025-12-11),14 hr 35 min,2 stops,"IDR 8,926,000"
Cathay Pacific,2025-12-11,12:15 AM,4:50 PM (2025-12-11),14 hr 35 min,2 stops,"IDR 8,926,000"
"Shandong, China Southern",2025-12-11,12:25 AM,8:00 PM (2025-12-11),17 hr 35 min,2 stops,"IDR 9,171,100"
Garuda Indonesia,2025-12-11,7:05 AM,8:50 AM +1 (2025-12-12),23 hr 45 min,1 stop,"IDR 9,408,420"
Garuda Indonesia,2025-12-11,9:40 AM,8:50 AM +1 (2025-12-12),21 hr 10 min,1 stop,"IDR 9,408,420"
Garuda Indonesia,2025-12-11,11:50 AM,8:50 AM +1 (2025-12-12),19 hr,1 stop,"IDR 9,408,420"
Garuda Indonesia,2025-12-11,1:30 PM,8:50 AM +1 (2025-12-12),17 hr 20 min,1 stop,"IDR 9,408,420"
Garuda Indonesia,2025-12-11,2:30 PM,8:50 AM +1 (2025-12-12),16 hr 20 min,1 stop,"IDR 9,408,420"
Garuda Indonesia,2025-12-11,3:50 PM,8:50 AM +1 (2025-12-12),15 hr,1 stop,"IDR 9,408,420"
Garuda Indonesia,2025-12-11,5:00 PM,8:50 AM +1 (2025-12-12),13 hr 50 min,1 stop,"IDR 9,408,420"
Garuda Indonesia,2025-12-11,5:45 PM,8:50 AM +1 (2025-12-12),13 hr 5 min,1 stop,"IDR 9,408,420"
Garuda Indonesia,2025-12-11,6:30 PM,8:50 AM +1 (2025-12-12),12 hr 20 min,1 stop,"IDR 9,408,420"
Garuda Indonesia,2025-12-11,7:30 PM,8:50 AM +1 (2025-12-12),11 hr 20 min,1 stop,"IDR 9,408,420"
"Korean Air, Asiana Airlines",2025-12-11,9:50 PM,11:20 AM +1 (2025-12-12),11 hr 30 min,1 stop,"IDR 9,424,900"
Korean Air,2025-12-11,9:50 PM,12:25 PM +1 (2025-12-12),12 hr 35 min,1 stop,"IDR 9,424,900"
Korean Air,2025-12-11,9:50 PM,3:55 PM +1 (2025-12-12),16 hr 5 min,1 stop,"IDR 9,424,900"
"Korean Air, Asiana Airlines",2025-12-11,9:50 PM,5:55 PM +1 (2025-12-12),18 hr 5 min,1 stop,"IDR 9,424,900"
Korean Air,2025-12-11,9:50 PM,7:30 PM +1 (2025-12-12),19 hr 40 min,1 stop,"IDR 9,424,900"
"Korean Air, Asiana Airlines",2025-12-11,9:50 PM,9:00 PM +1 (2025-12-12),21 hr 10 min,1 stop,"IDR 9,424,900"
Korean Air,2025-12-11,9:50 PM,9:05 PM +1 (2025-12-12),21 hr 15 min,1 stop,"IDR 9,424,900"
Korean Air,2025-12-11,9:50 PM,10:50 PM +1 (2025-12-12),23 hr,1 stop,"IDR 9,424,900"
"Korean Air, Asiana Airlines",2025-12-11,9:50 PM,11:25 PM +1 (2025-12-12),23 hr 35 min,1 stop,"IDR 9,424,900"
"Garuda Indonesia, Asiana Airlines + Korean Air",2025-12-11,11:30 PM,9:00 PM +1 (2025-12-12),19 hr 30 min,1 stop,"IDR 9,424,900"
Garuda Indonesia,2025-12-11,5:30 PM,8:50 AM +1 (2025-12-12),13 hr 20 min,1 stop,"IDR 9,462,100"
"Korean Air, Asiana Airlines",2025-12-11,9:50 PM,5:50 PM +1 (2025-12-12),18 hr,1 stop,"IDR 9,590,600"
Korean Air,2025-12-11,9:50 PM,6:35 PM +1 (2025-12-12),18 hr 45 min,1 stop,"IDR 9,590,600"
Korean Air,2025-12-11,9:50 PM,9:35 PM +1 (2025-12-12),21 hr 45 min,1 stop,"IDR 9,590,600"
"XiamenAir, JAL",2025-12-11,7:05 AM,11:05 PM (2025-12-11),14 hr,2 stops,"IDR 9,726,700"
Cathay Pacific,2025-12-11,12:15 AM,1:10 PM (2025-12-11),10 hr 55 min,1 stop,"IDR 9,760,500"
Cathay Pacific,2025-12-11,12:15 AM,2:10 PM (2025-12-11),11 hr 55 min,1 stop,"IDR 9,760,500"
China Airlines,2025-12-11,2:40 PM,4:35 PM +1 (2025-12-12),23 hr 55 min,1 stop,"IDR 9,843,800"
"Garuda Indonesia, Jeju Air",2025-12-11,11:30 PM,1:00 PM +1 (2025-12-12),11 hr 30 min,1 stop,"IDR 9,849,400"
"Garuda Indonesia, Jeju Air",2025-12-11,11:30 PM,2:30 PM +1 (2025-12-12),13 hr,1 stop,"IDR 9,849,400"
"Garuda Indonesia, Jeju Air",2025-12-11,11:30 PM,5:15 PM +1 (2025-12-12),15 hr 45 min,1 stop,"IDR 9,849,400"
"Garuda Indonesia, Jeju Air",2025-12-11,11:30 PM,6:40 PM +1 (2025-12-12),17 hr 10 min,1 stop,"IDR 9,849,400"
"Korean Air, JAL",2025-12-11,9:50 PM,2:10 PM +1 (2025-12-12),14 hr 20 min,1 stop,"IDR 10,190,600"
"Korean Air, JAL",2025-12-11,9:50 PM,9:45 PM +1 (2025-12-12),21 hr 55 min,1 stop,"IDR 10,190,600"
"Garuda Indonesia, JAL + Korean Air",2025-12-11,11:30 PM,2:10 PM +1 (2025-12-12),12 hr 40 min,1 stop,"IDR 10,190,600"
"Garuda Indonesia, JAL + Korean Air",2025-12-11,11:30 PM,9:45 PM +1 (2025-12-12),20 hr 15 min,1 stop,"IDR 10,190,600"
JAL + Garuda Indonesia,2025-12-11,9:25 PM,6:40 AM +1 (2025-12-12),7 hr 15 min,Nonstop,"IDR 10,207,200"
Garuda Indonesia,2025-12-11,5:30 PM,8:50 AM +2 (2025-12-13),37 hr 20 min,1 stop,"IDR 10,372,100"
Garuda Indonesia,2025-12-11,7:55 AM,8:50 AM +1 (2025-12-12),22 hr 55 min,2 stops,"IDR 10,386,420"
"Cathay Pacific, ANA",2025-12-11,8:10 AM,4:55 AM +1 (2025-12-12),18 hr 45 min,1 stop,"IDR 10,396,000"
"Philippine Airlines, Jetstar",2025-12-11,1:20 AM,6:05 AM +1 (2025-12-12),26 hr 45 min,1 stop,"IDR 10,402,100"
"XiamenAir, ANA",2025-12-11,7:05 AM,11:00 PM (2025-12-11),13 hr 55 min,2 stops,"IDR 10,526,700"
"XiamenAir, ANA + Operated by ANA Wings",2025-12-11,7:05 AM,11:15 PM (2025-12-11),14 hr 10 min,2 stops,"IDR 10,526,700"
"XiamenAir, ANA + Operated by ANA Wings",2025-12-11,7:05 AM,11:25 PM (2025-12-11),14 hr 20 min,2 stops,"IDR 10,526,700"
"Asiana Airlines, JAL",2025-12-11,10:30 PM,6:20 PM +1 (2025-12-12),17 hr 50 min,2 stops,"IDR 10,573,300"
"Asiana Airlines, ANA",2025-12-11,10:30 PM,6:45 PM +1 (2025-12-12),18 hr 15 min,2 stops,"IDR 10,573,300"
"Asiana Airlines, ANA",2025-12-11,10:30 PM,2:25 PM +1 (2025-12-12),13 hr 55 min,1 stop,"IDR 10,697,800"
Garuda Indonesia,2025-12-11,6:50 AM,8:50 AM +1 (2025-12-12),24 hr,2 stops,"IDR 10,700,300"
"Asiana Airlines, ANA",2025-12-11,10:30 PM,9:55 PM +1 (2025-12-12),21 hr 25 min,1 stop,"IDR 10,788,600"
"Garuda Indonesia, ANA + Operated by Air Japan",2025-12-11,11:50 PM,7:15 PM +1 (2025-12-12),17 hr 25 min,1 stop,"IDR 10,924,300"
ANA,2025-12-11,6:20 AM,3:40 PM (2025-12-11),7 hr 20 min,Nonstop,"IDR 11,138,900"
Cathay Pacific,2025-12-11,2:30 PM,8:20 PM +1 (2025-12-12),27 hr 50 min,1 stop,"IDR 11,190,500"
Garuda Indonesia,2025-12-11,1:00 PM,8:50 AM +2 (2025-12-13),41 hr 50 min,2 stops,"IDR 11,517,680"
Garuda Indonesia + JAL,2025-12-11,11:45 PM,8:50 AM +1 (2025-12-12),7 hr 5 min,Nonstop,"IDR 12,215,100"
"Garuda Indonesia, ANA",2025-12-11,5:50 AM,6:25 PM (2025-12-11),10 hr 35 min,1 stop,"IDR 12,289,200"
EVA Air,2025-12-11,2:35 PM,12:00 PM +1 (2025-12-12),19 hr 25 min,1 stop,"IDR 12,592,400"
EVA Air,2025-12-11,2:35 PM,12:55 PM +1 (2025-12-12),20 hr 20 min,1 stop,"IDR 12,592,400"
Cathay Pacific,2025-12-11,2:30 PM,1:45 PM +1 (2025-12-12),21 hr 15 min,1 stop,"IDR 12,815,500"
ANA,2025-12-11,9:45 PM,6:50 AM +1 (2025-12-12),7 hr 5 min,Nonstop,"IDR 13,334,900"
ANA,2025-12-11,7:15 AM,4:25 PM (2025-12-11),7 hr 10 min,Nonstop,"IDR 14,601,900"
"Garuda Indonesia, ANA + Operated by Air Japan",2025-12-11,3:40 PM,5:55 AM +1 (2025-12-12),12 hr 15 min,1 stop,"IDR 15,402,200"
"Garuda Indonesia, ANA + Operated by Air Japan",2025-12-11,5:35 PM,5:55 AM +1 (2025-12-12),10 hr 20 min,1 stop,"IDR 15,402,200"
"Garuda Indonesia, ANA",2025-12-11,6:55 PM,6:25 PM +1 (2025-12-12),21 hr 30 min,1 stop,"IDR 15,402,200"
"Singapore Airlines, ANA + Operated by Air Japan",2025-12-11,5:25 AM,5:55 AM +1 (2025-12-12),22 hr 30 min,1 stop,"IDR 15,418,700"
"China Eastern, JAL",2025-12-11,11:45 PM,4:45 PM +1 (2025-12-12),15 hr,2 stops,"IDR 15,533,700"
"China Eastern, JAL",2025-12-11,11:45 PM,4:45 PM +1 (2025-12-12),15 hr,2 stops,"IDR 15,533,700"
"Garuda Indonesia, Jeju Air",2025-12-11,5:30 PM,2:30 PM +1 (2025-12-12),19 hr,2 stops,"IDR 16,310,400"
"Garuda Indonesia, Jeju Air",2025-12-11,5:30 PM,5:15 PM +1 (2025-12-12),21 hr 45 min,2 stops,"IDR 16,310,400"
"Garuda Indonesia, Jeju Air",2025-12-11,5:30 PM,6:40 PM +1 (2025-12-12),23 hr 10 min,2 stops,"IDR 16,310,400"
"Garuda Indonesia, Jeju Air",2025-12-11,5:30 PM,10:35 AM +2 (2025-12-13),39 hr 5 min,2 stops,"IDR 16,310,400"
"Garuda Indonesia, Jeju Air",2025-12-11,5:30 PM,1:00 PM +2 (2025-12-13),41 hr 30 min,2 stops,"IDR 16,476,100"
"EVA Air, ANA",2025-12-11,2:35 PM,5:30 PM +1 (2025-12-12),24 hr 55 min,1 stop,"IDR 24,060,400"
"EVA Air, ANA",2025-12-11,2:35 PM,8:40 PM +1 (2025-12-12),28 hr 5 min,1 stop,"IDR 24,060,400"
"Garuda Indonesia, EVA Air + ANA",2025-12-11,5:30 PM,12:55 PM +2 (2025-12-13),41 hr 25 min,2 stops,"IDR 24,136,100"
"Garuda Indonesia, EVA Air + ANA",2025-12-11,5:30 PM,7:20 PM +2 (2025-12-13),47 hr 50 min,2 stops,"IDR 24,136,100"
"Garuda Indonesia, EVA Air, Cathay Pacific",2025-12-11,5:30 PM,4:50 PM +2 (2025-12-13),45 hr 20 min,2 stops,"IDR 26,145,700"
"Philippine Airlines, ANA",2025-12-11,1:20 AM,6:45 PM (2025-12-11),15 hr 25 min,2 stops,"IDR 26,155,200"
"Philippine Airlines, ANA",2025-12-11,1:20 AM,7:10 PM (2025-12-11),15 hr 50 min,2 stops,"IDR 26,155,200"
"Philippine Airlines, ANA",2025-12-11,1:20 AM,7:30 PM (2025-12-11),16 hr 10 min,2 stops,"IDR 26,155,200"
"Philippine Airlines, ANA + Operated by Star Flyer",2025-12-11,1:20 AM,6:55 PM (2025-12-11),15 hr 35 min,2 stops,"IDR 26,206,000"
"Philippine Airlines, JAL",2025-12-11,1:20 AM,7:00 PM (2025-12-11),15 hr 40 min,2 stops,"IDR 27,422,400"
China Southern,2025-12-11,1:15 PM,1:00 PM +1 (2025-12-12),21 hr 45 min,2 stops,"IDR 28,471,600"
China Southern,2025-12-11,1:15 PM,1:05 PM +1 (2025-12-12),21 hr 50 min,2 stops,"IDR 28,471,600"
"Garuda Indonesia, Singapore Airlines + ANA",2025-12-11,8:55 AM,1:00 AM +1 (2025-12-12),14 hr 5 min,1 stop,"IDR 31,838,200"
"Garuda Indonesia, Singapore Airlines + ANA",2025-12-11,11:30 AM,1:00 AM +1 (2025-12-12),11 hr 30 min,1 stop,"IDR 31,838,200"
Singapore Airlines + ANA,2025-12-11,5:25 AM,5:05 PM (2025-12-11),9 hr 40 min,1 stop,"IDR 31,854,700"
"Singapore Airlines, ANA",2025-12-11,5:25 AM,6:25 PM (2025-12-11),11 hr,1 stop,"IDR 31,854,700"
Singapore Airlines + ANA,2025-12-11,5:25 AM,9:40 PM (2025-12-11),14 hr 15 min,1 stop,"IDR 31,854,700"
Singapore Airlines + ANA,2025-12-11,5:25 AM,7:30 AM +1 (2025-12-12),24 hr 5 min,1 stop,"IDR 31,854,700"
"Garuda Indonesia, Singapore Airlines, ANA",2025-12-11,5:35 PM,11:55 AM +1 (2025-12-12),16 hr 20 min,2 stops,"IDR 31,901,600"
"Garuda Indonesia, Singapore Airlines, ANA",2025-12-11,6:55 PM,11:55 AM +1 (2025-12-12),15 hr,2 stops,"IDR 31,901,600"
